trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
231,secondary,low,hard,left,congruent,left_congruent,f
232,secondary,high,easy,right,congruent,right_congruent,k
233,secondary,high,easy,right,congruent,right_congruent,k
234,secondary,low,hard,right,congruent,right_congruent,k
235,secondary,high,hard,left,nogo,left_nogo,
236,secondary,low,hard,right,nogo,right_nogo,
237,secondary,low,easy,left,congruent,left_congruent,f
238,secondary,low,easy,right,congruent,right_congruent,k
239,secondary,low,easy,left,congruent,left_congruent,f
240,secondary,high,easy,left,congruent,left_congruent,f
241,secondary,low,hard,right,congruent,right_congruent,k
242,secondary,low,easy,right,congruent,right_congruent,k
243,secondary,low,easy,right,congruent,right_congruent,k
244,secondary,low,hard,left,congruent,left_congruent,f
245,secondary,high,easy,right,congruent,right_congruent,k
246,secondary,low,hard,right,congruent,right_congruent,k
247,secondary,high,hard,right,nogo,right_nogo,
248,secondary,high,hard,left,nogo,left_nogo,
249,secondary,low,easy,right,congruent,right_congruent,k
250,secondary,low,easy,left,nogo,left_nogo,
251,secondary,low,easy,right,congruent,right_congruent,k
252,secondary,low,easy,right,nogo,right_nogo,
253,secondary,low,easy,right,congruent,right_congruent,k
254,secondary,high,easy,left,congruent,left_congruent,f
255,secondary,high,hard,right,congruent,right_congruent,k
256,secondary,high,easy,right,congruent,right_congruent,k
257,secondary,low,easy,left,congruent,left_congruent,f
258,secondary,low,easy,right,congruent,right_congruent,k
259,secondary,high,hard,right,congruent,right_congruent,k
260,secondary,high,easy,left,congruent,left_congruent,f
261,secondary,low,easy,left,nogo,left_nogo,
262,secondary,low,easy,left,nogo,left_nogo,
263,secondary,low,hard,right,congruent,right_congruent,k
264,secondary,high,easy,left,nogo,left_nogo,
265,primary,low,hard,right,nogo,right_nogo,
266,primary,high,hard,left,nogo,left_nogo,
267,primary,high,easy,right,congruent,right_congruent,k
268,primary,high,hard,right,congruent,right_congruent,k
269,primary,high,easy,right,congruent,right_congruent,k
270,primary,high,hard,right,nogo,right_nogo,
271,primary,high,hard,right,congruent,right_congruent,k
272,primary,high,hard,left,congruent,left_congruent,f
273,primary,high,hard,right,congruent,right_congruent,k
274,primary,high,hard,left,congruent,left_congruent,f
275,primary,low,hard,left,congruent,left_congruent,f
276,primary,low,hard,left,nogo,left_nogo,
277,primary,low,easy,right,congruent,right_congruent,k
278,primary,low,hard,right,congruent,right_congruent,k
279,primary,low,easy,left,congruent,left_congruent,f
280,primary,low,easy,right,nogo,right_nogo,
281,primary,low,easy,left,congruent,left_congruent,f
282,primary,high,hard,left,nogo,left_nogo,
283,primary,high,hard,right,congruent,right_congruent,k
284,primary,low,hard,left,congruent,left_congruent,f
285,primary,high,hard,left,nogo,left_nogo,
286,primary,high,hard,left,congruent,left_congruent,f
287,primary,high,hard,left,congruent,left_congruent,f
288,primary,high,easy,right,nogo,right_nogo,
289,primary,low,easy,left,nogo,left_nogo,
290,primary,high,hard,left,nogo,left_nogo,
291,primary,high,easy,left,congruent,left_congruent,f
292,primary,low,hard,right,congruent,right_congruent,k
293,primary,high,hard,right,nogo,right_nogo,
294,primary,high,hard,right,congruent,right_congruent,k
295,primary,high,easy,left,nogo,left_nogo,
296,primary,low,easy,right,congruent,right_congruent,k
297,primary,low,easy,left,nogo,left_nogo,
298,primary,high,easy,left,congruent,left_congruent,f
299,primary,low,hard,left,nogo,left_nogo,
300,primary,high,hard,left,congruent,left_congruent,f
301,primary,high,hard,right,congruent,right_congruent,k
302,primary,high,hard,right,nogo,right_nogo,
303,primary,high,easy,right,nogo,right_nogo,
304,primary,high,hard,left,nogo,left_nogo,
305,primary,high,easy,right,congruent,right_congruent,k
306,primary,high,hard,right,nogo,right_nogo,
307,primary,low,easy,right,congruent,right_congruent,k
308,primary,high,hard,right,nogo,right_nogo,
309,primary,low,easy,left,congruent,left_congruent,f
310,primary,high,easy,left,congruent,left_congruent,f
311,primary,high,hard,right,nogo,right_nogo,
312,primary,low,hard,left,congruent,left_congruent,f
313,primary,high,easy,left,nogo,left_nogo,
314,primary,high,hard,left,congruent,left_congruent,f
315,primary,high,easy,right,congruent,right_congruent,k
316,primary,high,easy,right,congruent,right_congruent,k
317,primary,high,hard,right,congruent,right_congruent,k
318,primary,low,hard,right,congruent,right_congruent,k
319,primary,low,hard,right,nogo,right_nogo,
320,primary,high,hard,left,congruent,left_congruent,f
321,primary,high,hard,right,congruent,right_congruent,k
322,primary,low,hard,left,congruent,left_congruent,f
323,primary,low,hard,left,nogo,left_nogo,
324,primary,low,hard,right,congruent,right_congruent,k
325,primary,low,easy,left,congruent,left_congruent,f
326,primary,high,hard,left,congruent,left_congruent,f
327,primary,low,easy,right,congruent,right_congruent,k
328,primary,high,easy,right,congruent,right_congruent,k
329,primary,low,hard,right,congruent,right_congruent,k
330,primary,high,easy,right,congruent,right_congruent,k
331,primary,low,hard,left,nogo,left_nogo,
332,primary,high,hard,left,congruent,left_congruent,f
333,primary,high,easy,left,congruent,left_congruent,f
334,primary,high,hard,left,congruent,left_congruent,f
335,primary,high,hard,left,nogo,left_nogo,
336,primary,high,hard,right,congruent,right_congruent,k
337,primary,low,easy,left,nogo,left_nogo,
338,primary,low,hard,right,congruent,right_congruent,k
339,primary,high,easy,right,congruent,right_congruent,k
340,primary,high,hard,left,congruent,left_congruent,f
341,primary,low,hard,left,congruent,left_congruent,f
342,primary,high,easy,right,nogo,right_nogo,
343,primary,low,easy,right,nogo,right_nogo,
344,primary,low,easy,right,nogo,right_nogo,
345,primary,high,easy,right,congruent,right_congruent,k
346,primary,high,easy,left,congruent,left_congruent,f
347,primary,low,easy,left,congruent,left_congruent,f
348,primary,low,easy,right,congruent,right_congruent,k
349,primary,low,hard,left,congruent,left_congruent,f
350,primary,low,hard,right,nogo,right_nogo,
351,primary,high,easy,left,congruent,left_congruent,f
352,primary,low,hard,left,nogo,left_nogo,
353,primary,high,easy,right,congruent,right_congruent,k
354,primary,high,easy,right,congruent,right_congruent,k
355,primary,low,easy,right,congruent,right_congruent,k
356,primary,high,hard,left,nogo,left_nogo,
357,primary,low,hard,right,nogo,right_nogo,
358,primary,high,easy,left,congruent,left_congruent,f
359,primary,low,easy,right,congruent,right_congruent,k
360,primary,high,easy,right,congruent,right_congruent,k
361,primary,low,easy,right,congruent,right_congruent,k
362,primary,low,hard,right,congruent,right_congruent,k
363,primary,high,easy,left,congruent,left_congruent,f
364,primary,low,hard,right,congruent,right_congruent,k
365,primary,high,easy,left,nogo,left_nogo,
366,primary,low,easy,left,congruent,left_congruent,f
367,primary,high,hard,right,congruent,right_congruent,k
368,primary,low,easy,right,congruent,right_congruent,k
369,primary,high,easy,right,congruent,right_congruent,k
370,primary,high,easy,right,congruent,right_congruent,k
371,primary,low,hard,right,nogo,right_nogo,
372,primary,high,hard,right,congruent,right_congruent,k
373,primary,low,hard,right,congruent,right_congruent,k
374,primary,low,hard,right,nogo,right_nogo,
375,primary,high,hard,left,congruent,left_congruent,f
376,primary,low,easy,right,congruent,right_congruent,k
377,primary,high,hard,left,nogo,left_nogo,
378,primary,low,easy,left,congruent,left_congruent,f
379,primary,high,hard,right,congruent,right_congruent,k
380,primary,high,hard,left,nogo,left_nogo,
381,primary,low,easy,left,congruent,left_congruent,f
382,primary,high,easy,left,congruent,left_congruent,f
383,primary,low,hard,right,congruent,right_congruent,k
384,primary,high,easy,right,congruent,right_congruent,k
385,primary,low,easy,left,nogo,left_nogo,
386,primary,high,hard,right,congruent,right_congruent,k
387,primary,high,easy,left,nogo,left_nogo,
388,primary,high,easy,right,congruent,right_congruent,k
389,primary,high,easy,right,congruent,right_congruent,k
390,primary,high,hard,right,congruent,right_congruent,k
391,primary,high,easy,left,nogo,left_nogo,
392,primary,low,easy,left,congruent,left_congruent,f
393,primary,high,easy,left,congruent,left_congruent,f
394,primary,high,easy,left,nogo,left_nogo,
395,primary,high,hard,right,congruent,right_congruent,k
396,primary,high,easy,right,nogo,right_nogo,
397,primary,high,easy,right,nogo,right_nogo,
398,primary,high,easy,right,congruent,right_congruent,k
399,primary,low,hard,left,congruent,left_congruent,f
400,primary,low,hard,right,congruent,right_congruent,k
401,primary,high,hard,left,congruent,left_congruent,f
402,primary,high,easy,left,nogo,left_nogo,
403,primary,low,easy,left,nogo,left_nogo,
404,primary,low,easy,left,nogo,left_nogo,
405,primary,high,hard,left,congruent,left_congruent,f
406,primary,low,easy,right,congruent,right_congruent,k
407,primary,high,hard,right,congruent,right_congruent,k
408,primary,low,hard,left,congruent,left_congruent,f
409,primary,low,hard,right,congruent,right_congruent,k
410,primary,low,easy,left,congruent,left_congruent,f
411,primary,low,easy,left,congruent,left_congruent,f
412,primary,low,easy,right,nogo,right_nogo,
413,primary,low,easy,left,congruent,left_congruent,f
414,primary,low,easy,left,congruent,left_congruent,f
415,primary,high,easy,left,congruent,left_congruent,f
416,primary,low,easy,right,congruent,right_congruent,k
417,primary,low,easy,left,congruent,left_congruent,f
418,primary,low,easy,left,congruent,left_congruent,f
419,primary,low,hard,right,congruent,right_congruent,k
420,primary,high,easy,right,nogo,right_nogo,
421,primary,high,hard,left,congruent,left_congruent,f
422,primary,low,hard,left,congruent,left_congruent,f
423,primary,low,hard,right,congruent,right_congruent,k
424,primary,low,easy,right,congruent,right_congruent,k
425,primary,high,easy,left,congruent,left_congruent,f
426,primary,low,hard,right,congruent,right_congruent,k
427,primary,low,easy,left,congruent,left_congruent,f
428,primary,high,hard,left,congruent,left_congruent,f
429,primary,low,easy,left,nogo,left_nogo,
430,primary,low,easy,left,congruent,left_congruent,f
431,primary,low,hard,right,nogo,right_nogo,
432,primary,low,hard,left,congruent,left_congruent,f
433,primary,low,hard,left,congruent,left_congruent,f
434,primary,low,easy,left,congruent,left_congruent,f
435,primary,low,hard,right,congruent,right_congruent,k
436,primary,low,easy,left,nogo,left_nogo,
437,primary,low,hard,left,congruent,left_congruent,f
438,primary,high,easy,left,congruent,left_congruent,f
439,primary,low,hard,left,nogo,left_nogo,
440,primary,high,easy,left,nogo,left_nogo,
441,primary,low,hard,right,congruent,right_congruent,k
442,primary,low,hard,right,congruent,right_congruent,k
443,primary,low,easy,right,congruent,right_congruent,k
444,primary,low,hard,right,congruent,right_congruent,k
445,primary,low,hard,right,congruent,right_congruent,k
446,primary,low,hard,left,congruent,left_congruent,f
447,primary,low,easy,left,congruent,left_congruent,f
448,primary,high,hard,left,congruent,left_congruent,f
449,primary,low,easy,right,nogo,right_nogo,
450,primary,low,easy,left,congruent,left_congruent,f
451,primary,high,easy,right,nogo,right_nogo,
452,primary,low,hard,right,congruent,right_congruent,k
453,primary,high,easy,right,congruent,right_congruent,k
454,primary,low,hard,left,congruent,left_congruent,f
455,primary,low,hard,right,nogo,right_nogo,
456,primary,low,hard,left,congruent,left_congruent,f
457,primary,high,easy,right,congruent,right_congruent,k
458,primary,high,easy,left,congruent,left_congruent,f
459,primary,high,easy,left,congruent,left_congruent,f
460,primary,low,easy,right,congruent,right_congruent,k
461,primary,high,easy,left,congruent,left_congruent,f
462,primary,high,hard,right,congruent,right_congruent,k
463,primary,low,hard,left,congruent,left_congruent,f
464,primary,low,easy,right,congruent,right_congruent,k
465,primary,high,hard,right,congruent,right_congruent,k
466,primary,high,hard,right,congruent,right_congruent,k
467,primary,high,hard,right,congruent,right_congruent,k
468,primary,low,easy,right,nogo,right_nogo,
469,primary,low,hard,left,congruent,left_congruent,f
470,primary,low,easy,left,congruent,left_congruent,f
471,primary,low,easy,right,nogo,right_nogo,
472,primary,high,hard,left,congruent,left_congruent,f
473,primary,high,easy,right,congruent,right_congruent,k
474,primary,low,easy,right,congruent,right_congruent,k
475,primary,low,hard,left,congruent,left_congruent,f
476,primary,low,easy,right,congruent,right_congruent,k
477,primary,high,easy,left,congruent,left_congruent,f
478,primary,high,easy,left,congruent,left_congruent,f
479,primary,low,hard,left,nogo,left_nogo,
480,primary,high,hard,left,congruent,left_congruent,f
481,primary,low,hard,left,congruent,left_congruent,f
482,primary,high,easy,left,congruent,left_congruent,f
483,primary,high,hard,left,congruent,left_congruent,f
484,primary,low,easy,right,congruent,right_congruent,k
485,primary,low,easy,right,congruent,right_congruent,k
486,primary,low,hard,right,congruent,right_congruent,k
487,primary,low,easy,right,congruent,right_congruent,k
488,primary,low,hard,right,congruent,right_congruent,k
489,primary,low,easy,left,nogo,left_nogo,
490,primary,high,easy,right,nogo,right_nogo,
491,primary,low,easy,left,congruent,left_congruent,f
492,primary,high,easy,left,nogo,left_nogo,
493,primary,low,easy,right,congruent,right_congruent,k
494,primary,high,hard,left,congruent,left_congruent,f
495,primary,high,hard,right,congruent,right_congruent,k
496,primary,low,hard,left,congruent,left_congruent,f
497,primary,low,easy,left,congruent,left_congruent,f
498,primary,low,hard,left,congruent,left_congruent,f
499,primary,high,easy,left,congruent,left_congruent,f
500,primary,low,hard,left,nogo,left_nogo,
501,primary,low,hard,left,congruent,left_congruent,f
502,primary,high,easy,right,congruent,right_congruent,k
503,primary,high,hard,right,congruent,right_congruent,k
504,primary,low,hard,right,congruent,right_congruent,k
505,primary,high,hard,left,congruent,left_congruent,f
506,primary,high,hard,left,congruent,left_congruent,f
507,primary,low,hard,left,congruent,left_congruent,f
508,primary,high,hard,left,nogo,left_nogo,
509,primary,high,easy,left,congruent,left_congruent,f
510,primary,high,easy,right,congruent,right_congruent,k
511,primary,high,hard,right,nogo,right_nogo,
512,primary,high,hard,left,congruent,left_congruent,f
513,primary,high,easy,left,nogo,left_nogo,
514,primary,low,easy,right,nogo,right_nogo,
515,primary,high,easy,left,congruent,left_congruent,f
516,primary,high,easy,right,congruent,right_congruent,k
517,primary,low,hard,left,congruent,left_congruent,f
518,primary,low,hard,left,nogo,left_nogo,
519,primary,high,easy,left,congruent,left_congruent,f
520,primary,low,easy,right,congruent,right_congruent,k
521,primary,high,easy,left,congruent,left_congruent,f
522,primary,low,easy,right,congruent,right_congruent,k
523,primary,high,hard,right,congruent,right_congruent,k
524,primary,low,hard,left,nogo,left_nogo,
525,primary,low,easy,left,nogo,left_nogo,
526,primary,low,easy,left,congruent,left_congruent,f
527,primary,high,hard,right,nogo,right_nogo,
528,primary,high,hard,right,congruent,right_congruent,k
529,primary,high,hard,right,congruent,right_congruent,k
530,primary,high,hard,right,congruent,right_congruent,k
