trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
231,secondary,high,hard,right,congruent,right_congruent,k
232,secondary,high,hard,left,congruent,left_congruent,f
233,secondary,high,easy,right,congruent,right_congruent,k
234,secondary,high,hard,left,nogo,left_nogo,
235,secondary,low,hard,left,congruent,left_congruent,f
236,secondary,low,easy,right,nogo,right_nogo,
237,secondary,low,hard,right,congruent,right_congruent,k
238,secondary,high,hard,right,congruent,right_congruent,k
239,secondary,high,easy,right,nogo,right_nogo,
240,secondary,high,hard,left,nogo,left_nogo,
241,secondary,high,easy,right,congruent,right_congruent,k
242,secondary,low,easy,left,nogo,left_nogo,
243,secondary,high,hard,left,congruent,left_congruent,f
244,secondary,high,hard,right,congruent,right_congruent,k
245,secondary,high,hard,left,congruent,left_congruent,f
246,secondary,low,easy,right,congruent,right_congruent,k
247,secondary,low,hard,right,congruent,right_congruent,k
248,secondary,low,hard,right,congruent,right_congruent,k
249,secondary,high,easy,left,congruent,left_congruent,f
250,secondary,low,hard,left,congruent,left_congruent,f
251,secondary,low,hard,left,congruent,left_congruent,f
252,secondary,high,easy,right,nogo,right_nogo,
253,secondary,low,easy,right,congruent,right_congruent,k
254,secondary,low,easy,left,congruent,left_congruent,f
255,secondary,high,easy,left,congruent,left_congruent,f
256,secondary,high,hard,right,congruent,right_congruent,k
257,secondary,high,easy,right,congruent,right_congruent,k
258,secondary,high,easy,left,congruent,left_congruent,f
259,secondary,high,hard,right,congruent,right_congruent,k
260,secondary,high,hard,right,congruent,right_congruent,k
261,secondary,low,hard,right,nogo,right_nogo,
262,secondary,high,hard,right,congruent,right_congruent,k
263,secondary,low,hard,left,nogo,left_nogo,
264,secondary,high,easy,right,congruent,right_congruent,k
265,primary,low,hard,left,nogo,left_nogo,
266,primary,high,easy,right,congruent,right_congruent,k
267,primary,high,easy,right,congruent,right_congruent,k
268,primary,low,easy,right,congruent,right_congruent,k
269,primary,high,easy,left,congruent,left_congruent,f
270,primary,low,easy,right,congruent,right_congruent,k
271,primary,high,hard,right,congruent,right_congruent,k
272,primary,low,easy,left,congruent,left_congruent,f
273,primary,high,easy,right,congruent,right_congruent,k
274,primary,low,hard,left,congruent,left_congruent,f
275,primary,low,hard,left,congruent,left_congruent,f
276,primary,low,easy,left,nogo,left_nogo,
277,primary,low,hard,left,congruent,left_congruent,f
278,primary,low,easy,left,congruent,left_congruent,f
279,primary,high,easy,right,congruent,right_congruent,k
280,primary,high,hard,left,congruent,left_congruent,f
281,primary,low,easy,right,congruent,right_congruent,k
282,primary,high,hard,right,congruent,right_congruent,k
283,primary,high,easy,right,congruent,right_congruent,k
284,primary,high,easy,left,congruent,left_congruent,f
285,primary,low,hard,left,nogo,left_nogo,
286,primary,high,hard,left,nogo,left_nogo,
287,primary,low,easy,left,congruent,left_congruent,f
288,primary,high,hard,left,congruent,left_congruent,f
289,primary,high,hard,left,nogo,left_nogo,
290,primary,low,hard,right,nogo,right_nogo,
291,primary,high,easy,left,congruent,left_congruent,f
292,primary,low,hard,right,congruent,right_congruent,k
293,primary,high,hard,left,congruent,left_congruent,f
294,primary,low,easy,right,congruent,right_congruent,k
295,primary,low,easy,left,congruent,left_congruent,f
296,primary,low,easy,left,nogo,left_nogo,
297,primary,low,hard,left,congruent,left_congruent,f
298,primary,low,hard,left,nogo,left_nogo,
299,primary,high,easy,left,congruent,left_congruent,f
300,primary,high,hard,left,nogo,left_nogo,
301,primary,low,hard,right,congruent,right_congruent,k
302,primary,low,easy,left,congruent,left_congruent,f
303,primary,low,hard,right,congruent,right_congruent,k
304,primary,high,easy,left,nogo,left_nogo,
305,primary,high,easy,right,congruent,right_congruent,k
306,primary,high,hard,left,congruent,left_congruent,f
307,primary,high,easy,right,congruent,right_congruent,k
308,primary,low,hard,left,congruent,left_congruent,f
309,primary,high,hard,right,nogo,right_nogo,
310,primary,low,hard,right,congruent,right_congruent,k
311,primary,low,easy,left,congruent,left_congruent,f
312,primary,high,hard,right,congruent,right_congruent,k
313,primary,high,hard,left,congruent,left_congruent,f
314,primary,high,easy,left,congruent,left_congruent,f
315,primary,high,easy,left,congruent,left_congruent,f
316,primary,low,easy,right,nogo,right_nogo,
317,primary,low,hard,left,congruent,left_congruent,f
318,primary,high,easy,right,congruent,right_congruent,k
319,primary,high,easy,right,nogo,right_nogo,
320,primary,high,hard,left,congruent,left_congruent,f
321,primary,low,easy,left,congruent,left_congruent,f
322,primary,low,hard,left,congruent,left_congruent,f
323,primary,low,easy,right,congruent,right_congruent,k
324,primary,high,hard,left,congruent,left_congruent,f
325,primary,high,hard,left,congruent,left_congruent,f
326,primary,high,hard,left,nogo,left_nogo,
327,primary,high,hard,left,congruent,left_congruent,f
328,primary,high,hard,right,congruent,right_congruent,k
329,primary,low,hard,left,congruent,left_congruent,f
330,primary,high,easy,left,congruent,left_congruent,f
331,primary,low,easy,left,congruent,left_congruent,f
332,primary,high,easy,left,congruent,left_congruent,f
333,primary,high,easy,right,nogo,right_nogo,
334,primary,low,hard,right,congruent,right_congruent,k
335,primary,low,easy,right,congruent,right_congruent,k
336,primary,low,easy,left,congruent,left_congruent,f
337,primary,high,easy,right,nogo,right_nogo,
338,primary,high,hard,left,nogo,left_nogo,
339,primary,low,easy,left,congruent,left_congruent,f
340,primary,high,hard,right,congruent,right_congruent,k
341,primary,high,hard,right,congruent,right_congruent,k
342,primary,low,hard,right,nogo,right_nogo,
343,primary,low,hard,left,congruent,left_congruent,f
344,primary,low,hard,left,congruent,left_congruent,f
345,primary,high,hard,right,congruent,right_congruent,k
346,primary,high,hard,right,nogo,right_nogo,
347,primary,low,hard,left,congruent,left_congruent,f
348,primary,low,easy,left,congruent,left_congruent,f
349,primary,low,hard,left,congruent,left_congruent,f
350,primary,high,hard,right,congruent,right_congruent,k
351,primary,high,easy,left,nogo,left_nogo,
352,primary,high,easy,right,congruent,right_congruent,k
353,primary,high,hard,left,nogo,left_nogo,
354,primary,low,hard,right,nogo,right_nogo,
355,primary,low,hard,left,nogo,left_nogo,
356,primary,low,hard,left,congruent,left_congruent,f
357,primary,high,hard,left,congruent,left_congruent,f
358,primary,low,easy,right,nogo,right_nogo,
359,primary,high,hard,left,congruent,left_congruent,f
360,primary,low,hard,right,congruent,right_congruent,k
361,primary,high,hard,right,congruent,right_congruent,k
362,primary,high,easy,left,congruent,left_congruent,f
363,primary,low,easy,left,nogo,left_nogo,
364,primary,low,hard,right,nogo,right_nogo,
365,primary,low,hard,left,nogo,left_nogo,
366,primary,low,hard,left,congruent,left_congruent,f
367,primary,low,easy,right,congruent,right_congruent,k
368,primary,low,hard,left,congruent,left_congruent,f
369,primary,high,easy,right,congruent,right_congruent,k
370,primary,high,hard,right,nogo,right_nogo,
371,primary,high,hard,right,congruent,right_congruent,k
372,primary,low,easy,left,nogo,left_nogo,
373,primary,low,easy,left,congruent,left_congruent,f
374,primary,low,hard,right,nogo,right_nogo,
375,primary,low,hard,right,congruent,right_congruent,k
376,primary,low,hard,right,congruent,right_congruent,k
377,primary,high,easy,left,congruent,left_congruent,f
378,primary,low,easy,right,congruent,right_congruent,k
379,primary,high,easy,left,nogo,left_nogo,
380,primary,high,easy,left,nogo,left_nogo,
381,primary,high,easy,left,nogo,left_nogo,
382,primary,high,easy,right,congruent,right_congruent,k
383,primary,high,hard,right,congruent,right_congruent,k
384,primary,high,hard,left,congruent,left_congruent,f
385,primary,low,easy,left,congruent,left_congruent,f
386,primary,low,hard,left,nogo,left_nogo,
387,primary,low,easy,right,congruent,right_congruent,k
388,primary,low,easy,right,nogo,right_nogo,
389,primary,low,easy,right,congruent,right_congruent,k
390,primary,high,hard,left,nogo,left_nogo,
391,primary,high,easy,left,congruent,left_congruent,f
392,primary,high,hard,left,congruent,left_congruent,f
393,primary,low,easy,right,nogo,right_nogo,
394,primary,low,hard,left,nogo,left_nogo,
395,primary,low,hard,left,congruent,left_congruent,f
396,primary,low,hard,right,nogo,right_nogo,
397,primary,high,easy,left,congruent,left_congruent,f
398,primary,high,hard,right,congruent,right_congruent,k
399,primary,low,hard,right,congruent,right_congruent,k
400,primary,high,hard,left,congruent,left_congruent,f
401,primary,low,hard,right,congruent,right_congruent,k
402,primary,high,hard,right,congruent,right_congruent,k
403,primary,low,easy,right,congruent,right_congruent,k
404,primary,high,hard,left,nogo,left_nogo,
405,primary,low,hard,right,congruent,right_congruent,k
406,primary,high,hard,right,congruent,right_congruent,k
407,primary,high,easy,right,congruent,right_congruent,k
408,primary,low,hard,left,nogo,left_nogo,
409,primary,low,easy,right,congruent,right_congruent,k
410,primary,high,hard,right,nogo,right_nogo,
411,primary,high,easy,left,nogo,left_nogo,
412,primary,high,hard,right,nogo,right_nogo,
413,primary,low,easy,left,nogo,left_nogo,
414,primary,high,easy,right,nogo,right_nogo,
415,primary,low,hard,right,congruent,right_congruent,k
416,primary,high,easy,right,congruent,right_congruent,k
417,primary,low,hard,right,congruent,right_congruent,k
418,primary,low,easy,right,congruent,right_congruent,k
419,primary,low,easy,right,nogo,right_nogo,
420,primary,low,hard,right,nogo,right_nogo,
421,primary,low,hard,right,congruent,right_congruent,k
422,primary,low,hard,left,congruent,left_congruent,f
423,primary,low,easy,right,congruent,right_congruent,k
424,primary,low,hard,right,nogo,right_nogo,
425,primary,high,hard,left,congruent,left_congruent,f
426,primary,high,easy,left,nogo,left_nogo,
427,primary,high,hard,right,congruent,right_congruent,k
428,primary,low,hard,right,congruent,right_congruent,k
429,primary,low,hard,left,nogo,left_nogo,
430,primary,low,easy,left,congruent,left_congruent,f
431,primary,high,easy,right,nogo,right_nogo,
432,primary,low,hard,right,congruent,right_congruent,k
433,primary,low,easy,left,nogo,left_nogo,
434,primary,low,hard,left,nogo,left_nogo,
435,primary,high,easy,right,congruent,right_congruent,k
436,primary,high,hard,left,congruent,left_congruent,f
437,primary,high,easy,left,congruent,left_congruent,f
438,primary,low,easy,left,nogo,left_nogo,
439,primary,low,hard,left,congruent,left_congruent,f
440,primary,high,easy,left,congruent,left_congruent,f
441,primary,low,easy,right,nogo,right_nogo,
442,primary,high,easy,left,congruent,left_congruent,f
443,primary,high,easy,left,congruent,left_congruent,f
444,primary,high,hard,right,nogo,right_nogo,
445,primary,high,easy,right,nogo,right_nogo,
446,primary,high,easy,left,congruent,left_congruent,f
447,primary,low,easy,right,congruent,right_congruent,k
448,primary,high,hard,left,congruent,left_congruent,f
449,primary,low,easy,right,congruent,right_congruent,k
450,primary,low,hard,left,congruent,left_congruent,f
451,primary,high,easy,left,congruent,left_congruent,f
452,primary,high,easy,right,congruent,right_congruent,k
453,primary,high,easy,left,nogo,left_nogo,
454,primary,high,hard,left,congruent,left_congruent,f
455,primary,low,easy,left,congruent,left_congruent,f
456,primary,high,hard,left,congruent,left_congruent,f
457,primary,high,easy,right,congruent,right_congruent,k
458,primary,high,easy,left,congruent,left_congruent,f
459,primary,high,hard,right,congruent,right_congruent,k
460,primary,low,easy,right,congruent,right_congruent,k
461,primary,high,hard,right,nogo,right_nogo,
462,primary,high,easy,left,congruent,left_congruent,f
463,primary,high,hard,right,congruent,right_congruent,k
464,primary,high,hard,right,congruent,right_congruent,k
465,primary,low,hard,left,congruent,left_congruent,f
466,primary,low,easy,right,nogo,right_nogo,
467,primary,low,hard,right,congruent,right_congruent,k
468,primary,high,hard,left,congruent,left_congruent,f
469,primary,high,hard,right,congruent,right_congruent,k
470,primary,high,easy,left,nogo,left_nogo,
471,primary,high,hard,right,nogo,right_nogo,
472,primary,low,easy,left,nogo,left_nogo,
473,primary,high,hard,right,congruent,right_congruent,k
474,primary,low,hard,right,congruent,right_congruent,k
475,primary,low,easy,right,congruent,right_congruent,k
476,primary,high,hard,left,nogo,left_nogo,
477,primary,high,easy,left,congruent,left_congruent,f
478,primary,low,easy,right,congruent,right_congruent,k
479,primary,low,hard,left,congruent,left_congruent,f
480,primary,high,easy,left,congruent,left_congruent,f
481,primary,low,easy,left,congruent,left_congruent,f
482,primary,low,easy,left,congruent,left_congruent,f
483,primary,low,hard,left,congruent,left_congruent,f
484,primary,high,easy,right,congruent,right_congruent,k
485,primary,high,easy,right,congruent,right_congruent,k
486,primary,high,hard,right,congruent,right_congruent,k
487,primary,high,hard,right,congruent,right_congruent,k
488,primary,low,easy,right,congruent,right_congruent,k
489,primary,low,hard,right,congruent,right_congruent,k
490,primary,high,hard,left,congruent,left_congruent,f
491,primary,high,hard,right,congruent,right_congruent,k
492,primary,high,easy,right,nogo,right_nogo,
493,primary,low,hard,right,congruent,right_congruent,k
494,primary,high,hard,left,congruent,left_congruent,f
495,primary,high,easy,right,congruent,right_congruent,k
496,primary,low,hard,right,congruent,right_congruent,k
497,primary,high,easy,right,congruent,right_congruent,k
498,primary,high,easy,right,nogo,right_nogo,
499,primary,low,hard,right,congruent,right_congruent,k
500,primary,low,easy,right,nogo,right_nogo,
501,primary,low,hard,left,congruent,left_congruent,f
502,primary,low,easy,right,congruent,right_congruent,k
503,primary,low,easy,left,congruent,left_congruent,f
504,primary,high,easy,right,congruent,right_congruent,k
505,primary,low,hard,right,congruent,right_congruent,k
506,primary,low,easy,left,congruent,left_congruent,f
507,primary,high,hard,left,congruent,left_congruent,f
508,primary,low,easy,left,congruent,left_congruent,f
509,primary,high,easy,left,congruent,left_congruent,f
510,primary,low,easy,left,congruent,left_congruent,f
511,primary,low,hard,left,congruent,left_congruent,f
512,primary,low,easy,left,nogo,left_nogo,
513,primary,low,easy,right,congruent,right_congruent,k
514,primary,high,hard,left,congruent,left_congruent,f
515,primary,high,easy,left,nogo,left_nogo,
516,primary,low,easy,left,congruent,left_congruent,f
517,primary,low,easy,right,congruent,right_congruent,k
518,primary,high,easy,left,congruent,left_congruent,f
519,primary,high,easy,right,congruent,right_congruent,k
520,primary,low,easy,right,congruent,right_congruent,k
521,primary,low,easy,left,congruent,left_congruent,f
522,primary,high,easy,right,congruent,right_congruent,k
523,primary,low,easy,left,nogo,left_nogo,
524,primary,high,hard,left,nogo,left_nogo,
525,primary,low,hard,right,congruent,right_congruent,k
526,primary,low,easy,left,congruent,left_congruent,f
527,primary,high,easy,right,congruent,right_congruent,k
528,primary,high,hard,right,congruent,right_congruent,k
529,primary,high,hard,right,congruent,right_congruent,k
